property_type,state,lat,lon,area_m2,price_usd
apartment,Sarawak,3.2093353,101.6716295,179.2,366496.57
apartment,Rogaland,58.960787,5.7326598,165.9,338427.17
house,Rogaland,58.960787,5.7326598,202.7,109489.12
apartment,Jalisco,,-102.5724749,94.9,370806.11
apartment,Andalucia,36.8414494,-2.4567059,195.8,124065.48
house,Jalisco,23.9211737,-106.8915948,209.2,229372.18
house,Pahang,3.9671435,103.40391,102.1,302353.34
apartment,Coimbra,40.4603188,-8.72233,138.8,341189.72
house,Coimbra,40.1676522,,87.2,382325.85
apartment,Coimbra,40.4234188,-8.7397233,73.4,35965.85
apartment,Jalisco,19.4873902,-104.6383777,258,416230.8
apartment,Jalisco,19.3851705,-99.1837453,133.3,225183.83
house,Coimbra,40.425421,-8.7370509,188.7,184072.43
apartment,Pahang,3.7187884,103.1357512,129.9,287176.99
apartment,Jalisco,25.6765837,-100.2602364,152.6,130819.61
house,Galicia,42.8970535,-8.5418899,182.3,380305.15
apartment,Coimbra,40.2553096,-8.5929199,383.3,177444.14
apartment,Pahang,3.8353843,103.2901816,209.6,397952.49
apartment,Coimbra,40.4222721,-7.921883,173,162379.04
apartment,Andalucia,37.1773363,-3.5985571,151.8,330645.59
house,Andalucia,36.8414494,-2.4567059,108.1,440984.02
house,Coimbra,40.4579077,-7.845845,313.4,234625.11
house,Coimbra,40.2603592,-8.57269,265.6,289354.83
house,Northern Ireland,54.5940619,-5.9308088,220.8,358817.17
apartment,Coimbra,40.2295229,-8.5664387,116.6,120478.1
apartment,Jalisco,20.6729456,-103.7379675,233.2,291138.59
apartment,Coimbra,40.27638,-8.4732946,74.1,335751.08
apartment,Jalisco,20.6589523,-105.2363025,111.4,35757.73
apartment,Pahang,3.9628564,101.866362,304.8,141693.2
house,Coimbra,40.2269318,-8.5714359,292.9,228411
house,Manitoba,49.23062,-100.05586,196.9,366800.93
house,Coimbra,40.3943941,-8.7360619,131.9,151975.07
house,Pahang,3.9671435,103.40391,114.6,260061.72
house,Galicia,43.4880374,-8.2310576,253.4,240926.5
house,Sarawak,1.7533329,110.3164529,137.7,200076.47
house,Manitoba,50.13441,-97.32676,120.8,295035.89
apartment,Coimbra,40.3753066,-8.7157832,218.8,186522.82
apartment,Andalucia,37.7801069,-3.8235525,303.4,223495.43
house,Jalisco,20.3411024,-103.9970779,384.7,240452.65
apartment,Jalisco,19.4052965,-99.1504583,365.2,71873.05
apartment,Jalisco,20.6589523,-105.2363025,191.3,275274.67
apartment,Coimbra,40.427682,-8.6947028,216.6,252074.24
apartment,Coimbra,40.2690451,-7.9886104,190.9,106378.75
house,Andalucia,36.5052612,-6.2761016,221,36006.09
house,Coimbra,40.2356918,-8.5568556,188.9,385550.66
house,Coimbra,40.211932,-8.8417565,188.4,412579.29
house,Coimbra,40.427682,-8.6947028,355.7,135078.81
apartment,Andalucia,36.5052612,-6.2761016,138.5,410314.61
house,Jalisco,25.7572143,-102.9838564,162.5,180091.8
house,Sarawak,3.191408,113.088634,125.7,87637.3
house,Coimbra,40.336837,-7.8256005,135.1,119531.91
apartment,Galicia,,-7.8585562,232.6,124379.18
house,Pahang,3.9628564,,132.3,284951.08
apartment,Jalisco,18.1096868,-95.8803869,185.8,70490.87
apartment,Coimbra,40.2191082,-8.5533397,316.1,411373.23
apartment,Coimbra,40.3073139,-7.9200214,108.6,205021.23
apartment,Jalisco,,-99.1933664,288.3,100607.84
apartment,Pahang,3.9628564,101.866362,138.4,226712.16
house,Pahang,3.9671435,103.40391,198.2,241774.86
apartment,Coimbra,40.1675841,-8.4639317,301,372964.4
house,Rogaland,58.9583506,5.7740124,114,106908.31
apartment,Pahang,3.7187884,103.1357512,237.6,372974.33
apartment,Jalisco,23.9211737,-106.8915948,199.8,351085.89
house,Coimbra,40.458916,-7.8775484,122,200675.53
house,Pahang,3.7187884,103.1357512,359.8,347717.17
apartment,Jalisco,18.1096868,-95.8803869,265.8,264460.38
apartment,Coimbra,40.2758091,-8.5720706,392.4,434024.11
house,Coimbra,40.370514,-8.7330787,120.9,148228.38
house,Coimbra,40.288561,-8.4435315,83.7,26854.94
house,Coimbra,40.3779093,-7.8440342,219.4,234742.51
apartment,Rogaland,58.9015864,5.7123282,320.4,229165.53
house,Coimbra,41.1741505,-8.6691157,234.4,198593.65
apartment,Galicia,43.3216087,-8.434873,164.8,247853.37
house,Manitoba,,-101.8448368,390.3,44204.48
apartment,Coimbra,40.2295229,-8.5664387,150.6,395986.68
house,Coimbra,41.1741505,-8.6691157,141.1,237805.97
apartment,Coimbra,40.370514,-8.7330787,345,207346.83
apartment,Jalisco,,-100.2602364,259.3,197073.59
apartment,Northern Ireland,54.4429264,-6.4175653,181.6,284268.53
apartment,Manitoba,49.1980747,-98.102542,197.8,26394.83
apartment,Andalucia,36.8414494,-2.4567059,205,295464.88
apartment,Coimbra,40.3519909,-7.8410273,286.4,343014.44
house,Andalucia,37.439299,-5.9885456,260.4,140771.81
house,Jalisco,19.4614133,-99.1186381,376,100255.92
apartment,Jalisco,23.9211737,-106.8915948,197.5,364456.36
apartment,Manitoba,49.10469,-97.55961,234.6,42708.58
house,Andalucia,37.4212157,-5.9251211,270.4,36708.01
apartment,Sarawak,1.5589383,110.346648,137,205202.14
apartment,Coimbra,40.4222721,,327.4,342703.16
house,Coimbra,40.2553096,-8.5929199,261.9,151579.79
house,Jalisco,20.8068681,-102.7799627,135.6,193031.98
house,Coimbra,40.3206366,-8.708013,368.4,333766.92
apartment,Coimbra,40.427682,-8.6947028,209.3,161751.41
house,Akershus,59.021857,10.083357,100.7,29442.6
house,Coimbra,40.0856412,-8.2896115,346,389863.28
house,Coimbra,40.4369723,-8.7230388,154.8,261666.96
house,Pahang,3.9671435,103.40391,82.1,138119.15
apartment,Pahang,3.9628564,101.866362,79.4,260264.49
house,Coimbra,40.3942251,-7.8103942,127,419777.26
apartment,Sarawak,1.5589383,110.346648,222.6,125612.13
apartment,Coimbra,40.3620707,-8.5535343,280.4,392205.1
house,Pahang,3.7187884,103.1357512,226.7,249741.26
house,Coimbra,40.0856412,-8.2896115,140.5,424590.88
apartment,Jalisco,19.3851705,-99.1837453,128.2,53710.6
apartment,Galicia,42.214405,-8.7357274,123.4,372131.46
house,Coimbra,40.3464743,-7.8548033,286.1,189755.84
apartment,Coimbra,40.280218,-8.4788248,233.1,57413.49
apartment,Northern Ireland,54.4429264,,323.8,206513.91
apartment,Jalisco,19.6707976,-99.1885208,256.3,282198.84
apartment,Sarawak,1.547829,110.341564,84.2,410538.7
house,Jalisco,19.4458447,-99.1497664,341.8,370486.44
house,Pahang,3.5897715,103.3475743,172.6,429212.88
house,Coimbra,40.3620707,,379.2,319265.92
house,Coimbra,40.2356918,,221.4,55702.86
house,Coimbra,40.1832322,-8.554308,78.4,256132.76
house,Andalucia,36.5292176,-6.2940354,371.5,152142.02
apartment,Manitoba,50.13441,-97.32676,82.4,272278.81
apartment,Coimbra,,-8.2410308,282.7,174367.56
house,Pahang,3.8353843,103.2901816,294.9,81045.72
apartment,Jalisco,20.3411024,-103.9970779,101.3,308867.59
apartment,Jalisco,20.5439984,-103.4649786,175,442883.09
house,Coimbra,40.2603592,-8.57269,203.1,27871.43
house,Manitoba,49.35499,-97.36567,115.4,401418.31
apartment,Manitoba,50.22892,-99.46642,112.6,71836.14
house,Andalucia,37.1773363,-3.5985571,276.1,202115.44
apartment,Coimbra,40.3606136,-7.8929371,213.4,402515.17
apartment,Jalisco,19.3972335,-99.1933664,79.6,23182.51
house,Coimbra,40.3809227,-8.6326289,236,232163.4
apartment,Rogaland,58.848193,5.66466,151.6,28147.08
apartment,Andalucia,37.4212157,-5.9251211,374.1,392163.32
apartment,Coimbra,40.2221306,-8.0122102,229.6,43042.82
house,Coimbra,40.131487,-8.3317519,151,256316.44
apartment,Coimbra,40.2603592,-8.57269,192.7,153840.92
apartment,Coimbra,40.2690451,-7.9886104,80.6,62497.29
house,Coimbra,40.4222721,-7.921883,374.1,121207.76
apartment,Northern Ireland,54.5940619,-5.9308088,381.3,315729.62
apartment,Galicia,42.4556093,-8.6325611,321.8,303607.62
house,Coimbra,40.280218,,214,136817.08
apartment,Manitoba,,-99.8375158,296.7,285256.03
house,Coimbra,40.0341373,-8.41643,121.4,215964.98
house,Sarawak,1.5589383,110.346648,303.7,52100.21
apartment,Sarawak,1.5376351,110.321945,176.7,440983.94
house,Rogaland,58.9670963,5.7318798,341.6,45868.32
apartment,Andalucia,36.5052612,-6.2761016,193.7,74410.79
apartment,Manitoba,50.2536,-96.06116,209.8,152540.1
apartment,Sarawak,3.2093353,101.6716295,208.1,360972.9
house,Pahang,3.9628564,101.866362,355,270655.21
house,Coimbra,40.0604197,-8.6218634,189.4,104846.06
house,Coimbra,40.4583824,-8.8018715,321.7,236016.38
apartment,Coimbra,40.2553096,-8.5929199,165.1,45408.18
apartment,Sarawak,3.2093353,101.6716295,191.8,103861.57
house,Coimbra,40.3942251,-7.8103942,145.4,225333.37
apartment,Jalisco,20.3411024,-103.9970779,398.7,439237.61
house,Sarawak,3.2093353,101.6716295,107.7,426801.34
apartment,Coimbra,40.2758091,-8.5720706,102,252788.37
house,Andalucia,36.757714,-4.2429565,372,184178.04
house,Sarawak,1.5376351,110.321945,341.8,238890.76
house,Coimbra,40.4579077,-7.845845,204.4,37700.52
apartment,Coimbra,,-8.7142851,114.2,256253.91
house,Coimbra,40.0604197,-8.6218634,387.8,79581.22
house,Manitoba,49.8508,-100.93262,295.2,344271.29
apartment,Jalisco,19.4614133,-99.1186381,279.6,438584.49
apartment,Pahang,3.9671435,,321.2,188179.64
house,Coimbra,40.4375447,-7.8667708,160.4,427411.22
house,Manitoba,49.51688,-96.50029,146.4,68825.45
apartment,Akershus,59.8346001,10.4365687,76.7,300883.68
house,Coimbra,40.458916,-7.8775484,95.5,404745.55
house,Coimbra,40.0341373,-8.41643,314.2,334371.87
house,Manitoba,50.2477455,-99.8375158,264.1,123377.95
house,Jalisco,30.059549,-115.725753,276.3,227377.62
house,Galicia,42.8970535,,176.4,50853.91
apartment,Manitoba,50.22892,-99.46642,290.9,125238.79
apartment,Manitoba,49.8508,-100.93262,303.7,329816.43
apartment,Jalisco,25.6765837,-100.2602364,225.1,400933.44
apartment,Sarawak,3.2093353,101.6716295,292.8,66581.31
apartment,Coimbra,40.370514,-8.7330787,117.7,134055.86
house,Galicia,42.4556093,-8.6325611,173.8,31864.15
apartment,Manitoba,50.13441,-97.32676,129.3,207186.55
apartment,Andalucia,37.7801069,-3.8235525,78.1,189719.02
apartment,Coimbra,40.3753959,-7.8270679,155.5,192448.38
apartment,Rogaland,58.9015864,5.7123282,132.1,36272.41
house,Coimbra,40.3727775,-7.8600447,153.2,178186.05
apartment,Jalisco,19.6707976,-99.1885208,362.1,20815.46
apartment,Sarawak,3.2093353,101.6716295,379.2,333114.31
house,Pahang,3.8353843,103.2901816,285.4,39511.91
house,Galicia,42.4556093,,111.1,175556.83
apartment,Coimbra,40.1271927,-8.8576516,122.7,178505.19
house,Coimbra,40.131487,-8.3317519,312.8,188532.34
house,Coimbra,40.1941227,-8.8629472,205.8,118267.19
apartment,Manitoba,49.8634627,-97.1373403,78.3,219971.3
house,Manitoba,49.8634627,-97.1373403,314.9,253294.99
apartment,Coimbra,40.1675841,-8.4639317,356.3,414680.56
apartment,Coimbra,40.336837,-7.8256005,311.3,253361.12
house,Manitoba,51.1500374,-100.0497004,333.5,271868.63
house,Jalisco,19.6707976,-99.1885208,228.7,180380.11
apartment,Coimbra,40.2187855,-8.0537529,116,408348.11
house,Coimbra,41.1741505,-8.6691157,351.1,413114.67
apartment,Coimbra,40.3779093,-7.8440342,240.2,387366.76
apartment,Pahang,3.5897715,,199.5,223960.42
apartment,Coimbra,40.27638,-8.4732946,382.1,268591.38
house,Galicia,42.8518656,-8.5638609,167.2,20356.99
apartment,Coimbra,40.2690451,-7.9886104,253.8,188291.02
house,Jalisco,25.6765837,-100.2602364,319.9,374480.25
house,Coimbra,40.2974812,-8.1955122,162.5,179456.08
house,Coimbra,40.336837,-7.8256005,162.7,403224.51
house,Pahang,3.9671435,103.40391,241.3,427886.53
house,Andalucia,36.757714,-4.2429565,286.9,191860.07
house,Coimbra,40.2690451,-7.9886104,206.5,374016.92
house,Rogaland,67.1335945,16.0707095,211.1,409657.6
apartment,Pahang,3.8353843,103.2901816,148.7,285203.48
house,Jalisco,30.059549,-115.725753,247.1,192007.7
apartment,Coimbra,40.1638631,-8.8615847,379,160854.6
apartment,Manitoba,50.13441,-97.32676,124.3,278896.9
apartment,Jalisco,25.7572143,-102.9838564,386.3,143549.33
apartment,Coimbra,40.4579077,-7.845845,240.9,98865.8
apartment,Coimbra,40.370514,-8.7330787,358.4,232575.73
apartment,Pahang,3.5897715,103.3475743,187.7,295331.91
apartment,Andalucia,36.757714,-4.2429565,70.2,41981.08
house,Manitoba,50.0622,-96.51669,111.4,112290.8
apartment,Coimbra,,-8.5664387,363.3,260404.92
house,Coimbra,40.1394691,-8.3092933,311.8,414994.05
apartment,Galicia,42.4423768,-8.6463086,331.9,284985.37
house,Northern Ireland,54.4429264,,124.4,123786.29
apartment,Coimbra,40.3606136,-7.8929371,369.3,84025.64
house,Coimbra,40.2365225,-8.5110798,380.6,117833.02
house,Manitoba,50.2477455,-99.8375158,91.6,33483.79
house,Coimbra,40.4387139,-8.7142851,135.3,349559.98
apartment,Manitoba,49.10469,-97.55961,171.4,145834.68
apartment,Pahang,3.9671435,103.40391,255.7,284242.89
apartment,Coimbra,40.4140806,-8.738467,277.6,202038.16
house,Coimbra,40.427682,-8.6947028,320.2,395879.15
apartment,Coimbra,40.288561,-8.4435315,379.3,287643.28
apartment,Coimbra,40.2187855,-8.0537529,125.6,56313.97
apartment,Jalisco,19.4052965,-99.1504583,218.7,57142.06
house,Coimbra,40.1893575,-8.8601025,93.8,234104.51
house,Galicia,42.3233666,-7.8585562,239.1,377720.02
house,Coimbra,40.3753066,-8.7157832,360.2,225253
apartment,Jalisco,19.4052965,-99.1504583,307.3,417333.12
house,Coimbra,40.2406662,-8.0733581,172.5,279336.44
house,Coimbra,40.1676522,-8.4138349,200.4,22774.52
apartment,Galicia,,-8.5995773,238.1,366482.57
apartment,Manitoba,49.18332,-99.66364,237.9,388762.03
apartment,Andalucia,36.8414494,-2.4567059,166.5,241199.58
house,Rogaland,67.1335945,16.0707095,217.8,217224.25
house,Coimbra,40.27638,-8.4732946,192.7,188620.46
house,Jalisco,30.059549,-115.725753,225.9,447736.2
house,Jalisco,19.4281922,-99.1789859,219.7,226919.43
house,Manitoba,49.1980747,-98.102542,283,401762.9
apartment,Coimbra,40.3943941,-8.7360619,347.3,370833.14
apartment,Rogaland,58.9670963,5.7318798,281.6,272162.4
house,Coimbra,40.1726307,-8.4357299,257.3,236062.11
house,Coimbra,40.323749,-8.7980385,363.3,358871.59
apartment,Manitoba,50.2477455,-99.8375158,267.5,432173.4
house,Galicia,42.229169,-8.7026991,80.9,278374.81
house,Galicia,42.3233666,-7.8585562,163.8,278697.61
apartment,Coimbra,40.3464743,-7.8548033,254.3,283890.43
house,Pahang,3.9671435,103.40391,204.2,135716.17
house,Rogaland,58.9015864,5.7123282,361.5,269640.04
apartment,Rogaland,,5.7123282,295.9,182959
apartment,Coimbra,40.3356039,-7.883045,366.5,302624.41
house,Manitoba,50.1369112,-96.8791564,211.2,109007.67
apartment,Andalucia,37.439299,-5.9885456,104,212573.12
apartment,Manitoba,50.13441,-97.32676,221.4,172597.92
apartment,Manitoba,49.10469,-97.55961,332.1,394382.55
apartment,Coimbra,40.211932,-8.8417565,110.8,71842.14
house,Coimbra,40.211932,-8.8417565,283.1,93945.99
apartment,Coimbra,40.4234188,-8.7397233,135.5,316998.92
house,Coimbra,40.4140806,-8.738467,340.6,189456.99
apartment,Sarawak,1.4871144,,335.8,171857.84
house,Coimbra,,-7.845845,132.1,441618.89
apartment,Coimbra,40.1394691,-8.3092933,170.8,47866.44
apartment,Coimbra,40.4387139,-8.7142851,247.5,42195.32
apartment,Pahang,3.9671435,103.40391,252.6,121106.87
house,Sarawak,1.558031,110.382845,315.7,105709.42
apartment,Coimbra,40.3206366,-8.708013,315.4,108577.31
house,Coimbra,40.2221306,-8.0122102,181,90029.62
apartment,Coimbra,40.0341373,-8.41643,396.5,166168.47
house,Galicia,42.229169,-8.7026991,392.2,289924.42
apartment,Coimbra,40.3942251,-7.8103942,319,185236.83
apartment,Coimbra,40.2462817,-8.5659855,207.9,37241.14
apartment,Coimbra,40.1394691,-8.3092933,259.7,167617.57
apartment,Northern Ireland,54.4429264,-6.4175653,226,310015.51
apartment,Coimbra,40.1394691,-8.3092933,82.3,115382.29
house,Coimbra,40.3753959,-7.8270679,202,341859.3
house,Pahang,3.9671435,103.40391,314.5,222207.66
apartment,Coimbra,40.0604197,-8.6218634,213.3,414872.22
apartment,Rogaland,59.3947609,5.3329119,177.6,424621.71
apartment,Coimbra,40.27638,-8.4732946,191.1,404421.07
apartment,Pahang,3.9671435,103.40391,387.1,329494.55
house,Andalucia,36.5052612,-6.2761016,200,29772.4
house,Rogaland,58.9015864,5.7123282,171.3,167808.78
house,Coimbra,40.1238547,-8.2410308,385.2,116923.68
house,Rogaland,58.9583506,5.7740124,214.2,126315.09
apartment,Sarawak,3.2093353,101.6716295,217.7,34504.99
house,Coimbra,40.1271927,-8.8576516,380.4,143258.57
apartment,Galicia,42.4556093,-8.6325611,114.6,28485.5
house,Coimbra,40.4579077,-7.845845,127.5,230593.87
house,Andalucia,37.7801069,-3.8235525,210,421656.79
house,Coimbra,40.2553096,-8.5929199,228.9,32840.22
apartment,Manitoba,49.10469,-97.55961,150.1,444176.94
apartment,Coimbra,40.323749,-8.7980385,134.8,281793.32
apartment,Coimbra,40.4583824,-8.8018715,341,90811.79
apartment,Coimbra,40.1394691,-8.3092933,289.9,155554.56
house,Coimbra,40.1628977,-8.4270764,115,28768.89
apartment,Coimbra,40.1284892,-8.8575795,175.1,356054.63
house,Manitoba,50.1369112,-96.8791564,281.1,116162.72
apartment,Coimbra,40.1638631,-8.8615847,180.3,77643.83
house,Galicia,42.4385891,-8.5995773,148.5,76469.42
house,Sarawak,3.2093353,101.6716295,71.6,449210.84
apartment,Manitoba,50.22892,-99.46642,138.3,342005.61
house,Coimbra,,-7.8775484,160.6,404801.46
apartment,Coimbra,40.3942251,-7.8103942,207.4,231636.22
house,Coimbra,40.458916,-7.8775484,92.8,411654.78
house,Coimbra,40.3356039,-7.883045,378.6,348599.73
apartment,Jalisco,20.585863,-100.384181,310.3,42550.11
apartment,Manitoba,49.18332,,134.2,51972.59
house,Jalisco,25.6765837,-100.2602364,330.4,106528.83
apartment,Sarawak,1.558031,110.382845,287.3,215297.5
apartment,Coimbra,40.1572681,-8.1106277,337.6,417402.01
house,Sarawak,3.2093353,101.6716295,146.2,355184.18
house,Rogaland,58.9015864,5.7123282,242,47860.05
apartment,Coimbra,40.1300413,-8.3176644,205,448210.71
apartment,Coimbra,40.3606136,-7.8929371,336.6,79392.72
apartment,Coimbra,40.2278236,-8.5382163,280.3,383956.94
apartment,Galicia,42.8970535,,382.7,220673.66
house,Coimbra,40.3159517,-7.9013121,279.7,307632.78
apartment,Coimbra,41.1741505,-8.6691157,161.2,102238.45
house,Coimbra,40.211932,-8.8417565,220.9,109232.88
house,Coimbra,40.2462817,-8.5659855,228.7,29792.92
house,Sarawak,3.2093353,101.6716295,237.5,166277.87
apartment,Manitoba,54.7769326,-101.8448368,303.1,393961.47
apartment,Manitoba,50.1369112,-96.8791564,300.3,100346
house,Pahang,3.5897715,103.3475743,366.8,154750.08
apartment,Coimbra,40.2553096,-8.5929199,377.6,303648.51
apartment,Coimbra,40.425421,-8.7370509,84.9,58285.93
house,Jalisco,21.443179,-102.5724749,248.7,192962.9
apartment,Northern Ireland,54.4429264,-6.4175653,221.5,99226.74
apartment,Galicia,42.8970535,-8.5418899,83.4,134169.03
house,Sarawak,3.2093353,101.6716295,159,171658.75
house,Pahang,3.5897715,103.3475743,336.6,416186.66
apartment,Sarawak,3.191408,113.088634,178.8,266069.68
house,Manitoba,50.13441,-97.32676,388.3,170536.01
apartment,Manitoba,51.22999,,234.8,379536.56
house,Andalucia,37.3100775,-5.9647536,304.3,305914.38
house,Galicia,42.2390986,-8.6848147,293.8,326108.99
house,Rogaland,58.960787,5.7326598,307.7,267417.61
apartment,Galicia,42.4385891,,144.1,194621.07
house,Manitoba,49.10469,-97.55961,360.8,403021.46
apartment,Manitoba,49.35499,-97.36567,399.7,167962.98
house,Rogaland,58.9747897,5.6952439,186.8,245775.59
house,Coimbra,40.1676522,,300.9,436441.36
apartment,Manitoba,50.2536,-96.06116,125.2,271243.69
house,Coimbra,40.1572681,-8.1106277,225.8,83260.38
house,Galicia,42.2390986,,88.2,161296.58
apartment,Coimbra,,-8.5568556,218.5,429133.67
apartment,Pahang,3.7430671,102.5456981,205.8,252814.59
apartment,Galicia,42.4556093,,205,425742.72
house,Coimbra,40.2221306,-8.0122102,124.4,298851.47
house,Manitoba,49.8634627,-97.1373403,312.9,84171.06
house,Andalucia,37.1773363,-3.5985571,364.1,430184.07
apartment,Coimbra,,-8.708411,167.8,78701.14
apartment,Coimbra,40.3753066,-8.7157832,181.9,224850.61
apartment,Jalisco,,-100.9086492,379.7,130022.3
house,Jalisco,20.7303804,-103.3977222,90.9,441842.24
apartment,Coimbra,40.3984011,-8.7050402,84.3,431049.94
house,Rogaland,59.4388399,5.3184101,147.8,218413.74
house,Coimbra,40.3356039,-7.883045,104.9,151664.7
apartment,Coimbra,40.2603592,-8.57269,113.7,389343.73
apartment,Rogaland,58.960787,5.7326598,361.4,230613.15
apartment,Coimbra,40.3984011,-8.7050402,314.6,304125.05
house,Galicia,42.9782326,-7.5626411,328.8,280581.05
house,Coimbra,40.0604197,-8.6218634,398.5,235300.81
apartment,Coimbra,40.2191082,-8.5533397,280.1,407772.73
house,Jalisco,30.059549,-115.725753,206.6,99821.95
house,Coimbra,40.2221306,,196.9,301517.05
apartment,Galicia,42.8518656,-8.5638609,267.7,269386.69
apartment,Coimbra,40.3073139,-7.9200214,90.6,48829.75
apartment,Galicia,42.214405,-8.7357274,115.9,71870.32
house,Jalisco,20.8068681,-102.7799627,379.2,32085.47
apartment,Manitoba,54.7769326,-101.8448368,381.6,186832.69
house,Pahang,3.9671435,103.40391,319,179260.45
apartment,Rogaland,59.3947609,5.3329119,371.9,300977.61
house,Coimbra,40.3356039,-7.883045,155.7,74091.08
apartment,Coimbra,,-8.7570417,242.6,424284.43
apartment,Jalisco,19.4873902,-104.6383777,289.1,99039.54
